Goalie,Season,Team,GP,TOI,SA,FA,Saves,GA,xGA,GSAx,GSAA,WAR,Sv%,xSv%,dSv%
Linus Ullmark,25-26,OTT,49,2883.46666666667,1195,1787,1064,131,125.212952940763,-5.78704705923719,-6.42706565677472,1.1088909038824,0.8903765690376569,0.8952192862420394,-0.004842717204382452
Logan Thompson,25-26,WSH,58,3445.05,1587,2439,1447,140,175.627197081756,35.6271970817559,25.4370266131369,9.83254852790447,0.9117832388153749,0.8893338392679546,0.022449399547420312
Lukas Dostal,25-26,ANA,56,3267.93333333333,1513,2339,1344,169,167.702211580044,-1.29778841995559,-11.2771132541424,2.70620103719948,0.8883013879709187,0.8891591463449808,-0.0008577583740621009
Mackenzie Blackwood,25-26,COL,38,2155.66666666667,931,1428,841,90,97.2395933868426,7.23959338684258,7.05221914103996,3.08139526238527,0.9033297529538131,0.8955536053847019,0.007776147569111269
Matt Murray,25-26,SEA,5,216.883333333333,102,163,94,8,10.272994709725,2.27299470972502,2.63300360084433,0.610908015806487,0.9215686274509803,0.8992843655909314,0.02228426186004895
Nico Daws,25-26,N.J,3,183.266666666667,87,124,79,8,9.64914680086075,1.64914680086076,1.06932660072017,0.481884505825701,0.9080459770114943,0.889090266656773,0.01895571035472121
Nikita Tolopilo,25-26,VAN,21,1145.68333333333,580,880,511,69,67.182626193893,-1.81737380610699,-8.53782266186555,0.838617816014554,0.8810344827586207,0.8841678858725982,-0.003133403113977473
Nikke Kokko,25-26,SEA,3,177.683333333333,82,139,73,9,8.57585328817367,-0.424146711826325,-0.451899065987888,0.0706895478668253,0.8902439024390244,0.8954164233149552,-0.005172520875930786
Petr Mrazek,25-26,ANA,10,515.883333333333,247,364,212,35,27.6880824291528,-7.31191757084719,-9.25145206462205,-0.896199308867027,0.8582995951417004,0.8879025002868307,-0.02960290514513031
Philipp Grubauer,25-26,SEA,32,1791.1,865,1315,786,79,88.1947425103459,9.19474251034597,11.1720403404936,3.2921434164177,0.9086705202312139,0.8980407601036463,0.010629760127567556
Pyotr Kochetkov,25-26,CAR,9,490.15,189,272,170,19,18.6618011898827,-0.338198810117334,0.7023302015645,0.264477511130326,0.8994708994708994,0.9012603111646418,-0.0017894116937423599
Sam Montembeault,25-26,MTL,25,1418.2,635,953,554,81,77.3118553190143,-3.68814468098576,-14.8043403280769,0.662921906386523,0.8724409448818897,0.8782490467417098,-0.0058081018598200584
Samuel Ersson,25-26,PHI,33,1866.58333333333,744,1206,647,97,84.1534302905784,-12.8465697094216,-19.4416207938413,-0.949593361622329,0.8696236559139785,0.8868905506847065,-0.01726689477072796
Scott Wedgewood,25-26,COL,45,2549.06666666667,1093,1679,1007,86,106.80183869024,20.8018386902403,27.939930742381,5.81591837570959,0.9213174748398902,0.9022856004663862,0.019031874373504065
Sergei Bobrovsky,25-26,FLA,52,3009.65,1251,1925,1097,154,136.403145256743,-17.5968547432567,-23.5893381896445,-0.928771666494931,0.876898481215028,0.8909647120249855,-0.014066230809957503
Sergei Murashov,25-26,PIT,5,281.283333333333,116,191,104,12,11.2403429123806,-0.759657087619424,0.0924354676268901,0.0541033712275109,0.896551724137931,0.90310049213465,-0.006548767996718996
Spencer Knight,25-26,CHI,55,3293.25,1582,2395,1427,155,169.178048126758,14.1780481267577,9.91580094642879,5.66047858304183,0.9020227560050569,0.8930606522586865,0.008962103746370409
Spencer Martin,25-26,NYR,6,290.65,147,217,127,20,15.2231704674195,-4.77682953258046,-4.67596539878317,-0.635913779391491,0.8639455782312925,0.8964410172284388,-0.03249543899714635
Stuart Skinner,25-26,EDM,23,1316.65,570,893,508,62,65.719265956548,3.71926595654801,-2.58027399528167,1.86049068860907,0.8912280701754386,0.8847030421814948,0.006525027993943833
Stuart Skinner,25-26,PIT,27,1605.3,695,1130,615,80,85.3478217141819,5.34782171418188,-7.54963232758027,2.51412889513209,0.8848920863309353,0.8771973788285152,0.007694707502420073
Thatcher Demko,25-26,VAN,20,1115.86666666667,514,791,461,54,57.6128891154076,3.61288911540759,-0.418001462411887,1.69768009882552,0.896887159533074,0.8879126670906466,0.008974492442427318
Thomas Milic,25-26,WPG,3,138.633333333333,62,94,54,8,6.15705551952124,-1.84294448047877,-1.53680173282011,-0.240345813278806,0.8709677419354839,0.9006926529109478,-0.029724910975463925
Trent Miner,25-26,COL,4,236.566666666667,104,163,97,8,9.65856022661319,1.65856022661319,2.84149386752756,0.483831379758058,0.9326923076923077,0.9071292285902578,0.025563079102049913
Tristan Jarry,25-26,EDM,19,962.866666666667,436,698,374,62,50.9970570135629,-11.0029429864371,-16.5491218630576,-1.18433970274794,0.8577981651376146,0.8830342729046723,-0.025236107767057647
Tristan Jarry,25-26,PIT,14,810.75,396,594,360,36,43.5889376172563,7.58893761725627,5.281072803278,2.2031797259584,0.9090909090909091,0.8899269252089487,0.01916398388196039
Ukko-Pekka Luukkonen,25-26,BUF,35,2027.76666666667,930,1410,846,85,95.7468406261939,10.7468406261939,11.9479740076983,3.71875396103007,0.9096774193548387,0.8970464079288237,0.01263101142601497
Ville Husso,25-26,ANA,20,1137.1,534,809,472,62,59.8586860429294,-2.1413139570706,-6.33309879557967,0.648412263349052,0.8838951310861424,0.8879050823166117,-0.004009951230469322
Vitek Vanecek,25-26,UTA,22,1206.25,506,744,447,59,54.0866556075634,-4.91334439243661,-6.25196252914478,0.0223004086777956,0.883399209486166,0.8931093762696376,-0.009710166783471585
Yaroslav Askarov,25-26,S.J,47,2596.48333333333,1342,1972,1185,157,142.40458989217,-14.5954101078298,-17.1030310555579,-0.255212629728951,0.88301043219076,0.8938862966526304,-0.010875864461870388
Martin Brodeur,09-10,N.J,77,4508.58333333333,2004,2655,1836,168,163.611358373261,-4.3886416267392,9.89683384777123,2.0824201323459,0.9161676646706587,0.9183576056021652,-0.0021899409315064844
Jonathan Quick,09-10,L.A,72,4261.55,1926,2789,1746,180,183.749293425257,3.74929342525672,-9.02729441576477,4.00727841877197,0.9065420560747663,0.9045953824375612,0.0019466736372051319
Craig Anderson,09-10,COL,71,4247.45,2233,3061,2047,186,203.334411214936,17.3344112149358,12.2253642625116,6.96958317071335,0.916703985669503,0.9089411503739651,0.007762835295537895
Miikka Kiprusoff,09-10,CGY,73,4244.56666666667,2035,2869,1872,163,179.170322350016,16.170322350016,17.6487309781509,6.31358258964054,0.9199017199017199,0.9119556155528177,0.007946104348902194
Henrik Lundqvist,09-10,NYR,73,4214.68333333333,2109,2970,1942,167,191.546283559824,24.5462835598239,20.2177757409928,8.14538161881503,0.9208155523944997,0.9091767266193344,0.011638825775165396
Evgeni Nabokov,09-10,S.J,71,4198.88333333333,2168,3030,1998,170,197.686445881206,27.6864458812061,22.4552573762316,8.85896111938276,0.9215867158671587,0.9088162149994437,0.012770500867715029
Ilya Bryzgalov,09-10,PHX,69,4088.31666666667,1960,2801,1804,156,180.511281934549,24.5112819345487,17.9909153401356,7.94128824659796,0.9204081632653062,0.9079024071762505,0.012505756089055686
Ryan Miller,09-10,BUF,69,4060.96666666667,2097,2885,1947,150,196.133795719058,46.1337957190579,36.1525252389103,12.3780767913482,0.9284692417739628,0.9064693391897672,0.021999902584195596
Roberto Luongo,09-10,VAN,68,3905.61666666667,1915,2611,1748,167,175.900950074164,8.90095007416389,2.99622595732632,4.8574216810861,0.9127937336814621,0.9081457179769379,0.004648015704524222
Jimmy Howard,09-10,DET,63,3752.56666666667,1849,2460,1708,141,154.005244729993,13.0052447299928,23.1373481958728,5.25494754760729,0.9237425635478637,0.9167088995511126,0.007033663996751094
Marc-Andre Fleury,09-10,PIT,66,3742.46666666667,1743,2509,1577,166,163.1559936978,-2.8440063022,-11.2723645725223,2.37126397025234,0.9047619047619048,0.9063935779129088,-0.0016316731510039872
Tomas Vokoun,09-10,FLA,63,3699.51666666667,2082,2836,1925,157,182.509567117269,25.509567117269,27.8209621113072,8.16896905241514,0.9245917387127762,0.9123393049388718,0.012252433773904392
Chris Mason,09-10,STL,61,3518.91666666667,1700,2402,1552,148,157.138088168845,9.13808816884486,2.91048779501551,4.56743821971259,0.9129411764705883,0.9075658304889146,0.005375345981673663
Niklas Backstrom,09-10,MIN,60,3497.41666666667,1632,2292,1474,158,134.74674868759,-23.2532513124096,-13.1259317167851,-2.06094219531564,0.9031862745098039,0.9174345902649571,-0.014248315755153174
Jonas Hiller,09-10,ANA,59,3345.95,1860,2576,1708,152,176.659567346409,24.6595673464092,13.1138278227817,7.90091037294285,0.9182795698924732,0.9050217379858017,0.013257831906671513
Pekka Rinne,09-10,NSH,58,3255.66666666667,1541,2084,1404,137,140.767297516965,3.76729751696459,-0.20408135757711,3.24199703015874,0.9110966904607398,0.9086519808455775,0.0024447096151622993
Steve Mason,09-10,CBJ,57,3155.43333333333,1614,2177,1451,163,129.8228687794,-33.1771312206,-19.7238074699088,-4.05707844598641,0.8990086741016109,0.9195645174848822,-0.02055584338327132
Brian Elliott,09-10,OTT,55,3037.93333333333,1424,1943,1294,130,132.8981493892,2.8981493892,-3.59027375288112,2.93414374182697,0.9087078651685393,0.9066726479008428,0.0020352172676965097
Marty Turco,09-10,DAL,52,3034.71666666667,1583,2230,1446,137,135.2862392788,-1.7137607212,3.52429539971152,2.09012002351249,0.9134554643082754,0.9145380674170562,-0.001082603108780833
Dwayne Roloson,09-10,NYI,50,2897.03333333333,1555,2161,1410,145,158.530361968032,13.5303619680324,-6.96128910514756,5.43684499557263,0.9067524115755627,0.8980512141684682,0.008701197407094519
Jeff Deslauriers,09-10,EDM,48,2808.3,1529,2196,1377,152,150.3319833286,-1.66801667140001,-16.2693318596596,2.36801191557913,0.9005886200130805,0.9016795400074559,-0.0010909199943753833
Cristobal Huet,09-10,CHI,48,2740.91666666667,1083,1490,969,114,100.1889756229,-13.8110243771,-17.8611421870578,-0.863552303444111,0.8947368421052632,0.9074894038569714,-0.012752561751708247
Antero Niittymaki,09-10,T.B,49,2660.58333333333,1387,1917,1260,127,130.917405448408,3.91740544840795,-3.87479613430204,3.09469076672887,0.9084354722422494,0.9056110991720201,0.0028243730702293135
Johan Hedberg,09-10,ATL,47,2641.93333333333,1356,1798,1241,115,127.8713116856,12.8713116856,5.37330673531827,4.76178464114231,0.9151917404129793,0.9056996226507374,0.009492117762241903
Jaroslav Halak,09-10,MTL,45,2633.25,1386,1932,1281,105,127.940586773628,22.9405867736281,18.0364329905244,6.69905038484671,0.9242424242424242,0.9076907743336018,0.016551649908822408
Cam Ward,09-10,CAR,46,2592.58333333333,1371,1901,1254,117,141.970666919935,24.970666919935,4.70486986292134,7.34030661486577,0.9146608315098468,0.8964473618381218,0.01821346967172499
Jose Theodore,09-10,WSH,47,2586.71666666667,1352,1845,1231,121,128.8096162838,7.80961628380001,-0.981776765375884,3.80535063330632,0.9105029585798816,0.9047266151747041,0.00577634340517752
Tuukka Rask,09-10,BOS,45,2575.1,1220,1642,1136,84,112.3532379057,28.3532379057,24.300467711717,7.46096132016712,0.9311475409836065,0.9079071820445082,0.02324035893909837
Tim Thomas,09-10,BOS,43,2446.46666666667,1221,1592,1117,104,103.408585043015,-0.591414956985133,4.38923858689056,1.73577494785597,0.9148239148239148,0.915308284158055,-0.0004843693341402
Carey Price,09-10,MTL,41,2366.53333333333,1243,1718,1134,109,114.265656369447,5.26565636944672,1.34219784070841,3.05609951192271,0.912308930008045,0.9080726819232123,0.0042362480848326944
Jonas Gustavsson,09-10,TOR,42,2344.7,1146,1614,1034,112,105.1326654435,-6.8673345565,-10.2685770511248,0.559934966699425,0.9022687609075044,0.9082611994384817,-0.0059924385309773065
Ondrej Pavelec,09-10,ATL,42,2330.16666666667,1353,1795,1226,127,129.445295842553,2.44529584255281,-6.89300589020235,2.78531817250235,0.9061345158906134,0.9043272018902048,0.0018073140004086774
Mike Smith,09-10,T.B,42,2282.66666666667,1166,1564,1049,117,107.1257426989,-9.8742573011,-13.4931595476541,0.0174384269186515,0.8996569468267581,0.9081254350781304,-0.008468488251372253
Antti Niemi,09-10,CHI,39,2196.75,936,1258,854,82,86.1591737849,4.15917378490001,1.08953916243208,2.34066429807924,0.9123931623931624,0.9079496006571581,0.004443561736004242
Mathieu Garon,09-10,CBJ,35,1771.91666666667,858,1209,775,83,76.2187223004,-6.7812776996,-6.83458910110393,0.0593485456003078,0.9032634032634033,0.9111669903258741,-0.007903587062470852
Brian Boucher,09-10,PHI,33,1749.35,796,1099,716,80,73.1671882889,-6.83281171110001,-9.33838336186332,-0.0051373351519035,0.8994974874371859,0.9080814217476131,-0.008583934310427144
Pascal Leclaire,09-10,OTT,34,1747.41666666667,822,1147,729,93,81.0732238254,-11.9267761746,-20.0303406073513,-0.843156241375267,0.8868613138686131,0.9013707739350365,-0.014509460066423396
Dan Ellis,09-10,NSH,31,1717.91666666667,848,1163,771,77,76.3292749703,-0.670725029699994,-1.72229785283932,1.23620615009977,0.9091981132075472,0.9099890625350235,-0.0007909493274763646
Ray Emery,09-10,PHI,29,1684.78333333333,784,1084,710,74,75.958712694,1.958712694,-4.40363386394579,1.73514243402054,0.9056122448979592,0.9031138868698979,0.0024983580280613094
Martin Biron,09-10,NYI,29,1638.51666666667,859,1175,770,89,84.3278708247731,-4.67212917522693,-12.7458182259304,0.609910062696669,0.8963911525029103,0.9018301853029417,-0.005439032800031329
Semyon Varlamov,09-10,WSH,26,1533.43333333333,718,1023,653,65,64.2502118183,-0.749788181699998,-1.26251162539933,1.00496775197857,0.9094707520891365,0.9105150253227019,-0.0010442732335653737
Manny Legace,09-10,CAR,28,1477.03333333333,745,1095,676,69,72.5677178099,3.5677178099,-2.86569799571379,1.98385826509201,0.9073825503355705,0.9025936673692617,0.0047888829663087495
Ty Conklin,09-10,STL,26,1462.78333333333,764,1050,704,60,65.8898763316,5.88987633159999,7.82094863258345,2.31090659297637,0.9214659685863874,0.9137567063722513,0.007709262214136148
Michael Leighton,09-10,PHI,27,1443.56666666667,735,1039,675,60,67.0683712567215,7.06837125672153,5.24659325255082,2.55857431473942,0.9183673469387755,0.9087505152969775,0.009616831641798051
Vesa Toskala,09-10,TOR,26,1399.86666666667,676,984,591,85,71.1270389875,-13.8729610125,-24.9908883826879,-1.39524043766254,0.8742603550295858,0.8947824867048817,-0.02052213167529593
Josh Harding,09-10,MIN,25,1302.3,692,917,626,66,61.5187534206,-4.4812465794,-4.57055437991133,0.23866479756422,0.9046242774566474,0.9111000673112717,-0.00647578985462427
Chris Osgood,09-10,DET,23,1254.78333333333,561,785,498,63,53.1022937548,-9.8977062452,-13.1995390276449,-0.953292136227573,0.8877005347593583,0.9053435048934045,-0.017642970134046254
Scott Clemmensen,09-10,FLA,23,1215.45,668,919,609,59,58.7107394098556,-0.289260590144373,0.298944615923744,0.994438962842692,0.9116766467065869,0.9121096715421323,-0.0004330248355454147
Alex Auld,09-10,DAL,21,1187.4,558,809,499,59,47.1503835469,-11.8496164531,-9.46585165316549,-1.43503861768485,0.8942652329749103,0.9155011047546595,-0.02123587177974917
Brent Johnson,09-10,PIT,23,1109.35,541,734,490,51,51.5544414247,0.554441424700002,-2.97495653111564,1.02866609133657,0.9057301293900185,0.9047052838730129,0.001024845517005657
Jean-Sebastien Giguere,09-10,ANA,20,1108.35,580,844,522,58,55.3763581248,-2.6236418752,-6.51289239934764,0.485969609982984,0.9,0.9045235204744827,-0.0045235204744826785
Nikolai Khabibulin,09-10,EDM,18,1095.01666666667,602,816,547,55,55.7090105309651,0.709010530965053,-1.5599331455298,1.13269064426955,0.9086378737541528,0.907460115397068,0.0011777583570848904
Devan Dubnyk,09-10,EDM,19,1078.45,579,850,515,64,55.4468439489,-8.5531560511,-12.6016632745212,-0.65284167763839,0.8894645941278065,0.9042368843715026,-0.014772290243696085
Andrew Raycroft,09-10,VAN,21,962.083333333333,437,623,398,39,40.9834506317694,1.98345063176938,-0.207127549163658,1.11435807404498,0.9107551487414187,0.9062163601103674,0.004538788631051283
Jason LaBarbera,09-10,PHX,17,931.783333333333,459,627,426,33,38.9872956424,5.9872956424,7.74583170465419,1.8484785268862,0.9281045751633987,0.9150603580775599,0.013044217085838805
Jean-Sebastien Giguere,09-10,TOR,15,916.633333333333,451,643,413,38,46.7195954540457,8.71959545404567,2.03566470326588,2.51211376153784,0.9157427937915743,0.8964088792593222,0.019333914532252083
Michal Neuvirth,09-10,WSH,17,874.183333333333,464,644,424,40,43.2725080427,3.2725080427,1.18968608052188,1.40314639401236,0.9137931034482759,0.9067402843907327,0.00705281905754318
Patrick Lalime,09-10,BUF,16,855.5,432,602,392,40,42.8591558603844,2.85915586038438,-1.65098192503135,1.31627797303097,0.9074074074074074,0.900788991063925,0.0066184163434824805
Peter Budaj,09-10,COL,15,728.333333333333,386,545,354,32,32.8112397025,0.811239702499996,2.26555781698588,0.742814334443697,0.917098445595855,0.9149967883354921,0.0021016572603628214
Thomas Greiss,09-10,S.J,15,725.4,379,508,346,33,34.7559500425,1.7559500425,0.644161690771107,0.959236068238159,0.9129287598944591,0.9082956463258576,0.004633113568601521
Kari Lehtonen,09-10,DAL,12,665.083333333333,350,488,319,31,34.2608364723256,3.26083647232562,0.0698063107384889,1.23972643937401,0.9114285714285715,0.9021118957933555,0.009316675635215987
Erik Ersberg,09-10,L.A,11,554.833333333333,234,333,212,22,22.158513545,0.158513544999998,-1.22761520939198,0.426787709539383,0.905982905982906,0.9053054976709402,0.0006774083119658325
Curtis McElhinney,09-10,ANA,10,516.383333333333,286,391,262,24,26.6030722242045,2.60307222420454,1.38847029963202,0.976296731299361,0.916083916083916,0.906982264950334,0.009101651133582078
Curtis McElhinney,09-10,CGY,10,505.866666666667,235,332,208,27,19.6173295134,-7.3826704866,-6.13884433421844,-1.06861082319129,0.8851063829787233,0.9165220020706383,-0.031415619091914926
Justin Peters,09-10,CAR,9,488,241,370,218,23,26.3059320508,3.3059320508,-1.60621908317721,1.10612167274058,0.9045643153526971,0.8908467549759336,0.013717560376763527
Yann Danis,09-10,N.J,12,467.45,207,304,191,16,20.3219038569,4.3219038569,2.37557116092248,1.1944375568999,0.9227053140096618,0.901826551415942,0.02087876259371979
Rick DiPietro,09-10,NYI,7,408,173,254,157,16,15.4716201137,-0.5283798863,-0.642638594977832,0.175121564123106,0.9075144508670521,0.9105686698630058,-0.003054218995953706
Michael Leighton,09-10,CAR,7,353.733333333333,164,231,139,25,18.6433379423,-6.3566620577,-10.4415764715397,-0.888759513763279,0.8475609756097561,0.8863211101079268,-0.03876013449817073
Joey MacDonald,09-10,TOR,6,318.816666666667,157,222,140,17,13.3652034805,-3.6347965195,-3.06297259775445,-0.459825143844527,0.89171974522293,0.9148713154108281,-0.02315157018789815
Steve Valiquette,09-10,NYR,6,304.816666666667,128,188,109,19,13.4851488843,-5.5148511157,-7.63732797778707,-0.819159337777819,0.8515625,0.8946472743414062,-0.04308477434140623
